1,2,3,4,5,coherence
-1.3370159,-1.8370159,-0.83701587,-3.3370159,-2.2120159,1
-8.705448,-0.0804481,-2.5804482,-11.51292546,-11.51292546,1
-8.41337,-0.038370218,-3.2883701,-11.51292546,-11.51292546,5
-9.388054,-0.1380538,-2.138054,-11.51292546,-11.51292546,4
-0.000210573,-9.000211,-11.375211,-11.51292546,-11.51292546,1
-0.000770675,-7.3757706,-9.500771,-11.51292546,-11.51292546,1
-0.000556963,-7.875557,-10.250557,-11.51292546,-11.51292546,1
-11.51292546,-7.8830743,-0.008074062,-5.2580743,-11.51292546,3
-11.51292546,-7.7554126,-0.005412573,-5.8804126,-11.51292546,1
-11.51292546,-7.6281238,-0.003123883,-6.2531238,-11.51292546,3
-11.51292546,-7.6413226,-0.016322562,-4.2663226,-11.51292546,2
-11.51292546,-8.024716,-0.024716837,-3.7747169,-11.51292546,5
-11.51292546,-7.6413226,-0.016322562,-4.2663226,-11.51292546,3
-11.51292546,-11.063506,-1.3135061,-0.31350613,-8.563506,3
-11.51292546,-7.4520392,-0.20203933,-1.7020394,-10.57704,4
-11.51292546,-7.452037,-0.20203699,-1.702037,-10.577037,3
-3.560504,-0.060504004,-3.810504,-11.51292546,-11.51292546,1
-2.8392527,-0.089252755,-4.089253,-11.51292546,-11.51292546,3
-2.8392527,-0.089252755,-4.089253,-11.51292546,-11.51292546,2
-11.51292546,-6.5057325,-0.005732414,-5.5057325,-11.51292546,2
-11.51292546,-6.5057325,-0.005732414,-5.5057325,-11.51292546,4
-11.51292546,-6.5059533,-0.005953095,-5.5059533,-11.51292546,3
-0.000710763,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.00117201,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.00117201,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-11.51292546,-11.51292546,-6.260121,-0.010120691,-5.010121,2
-11.51292546,-11.51292546,-6.259535,-0.00953484,-5.009535,3
-11.51292546,-11.51292546,-6.260121,-0.010120691,-5.010121,4
-0.003206592,-11.51292546,-11.51292546,-11.51292546,-10.878206,1
-0.00866551,-11.51292546,-11.51292546,-11.51292546,-10.258665,1
-0.00866551,-11.51292546,-11.51292546,-11.51292546,-10.258665,1
-1.7772031,-1.1522031,-0.90220314,-2.527203,-3.527203,1
-2.8095634,-1.1845634,-0.8095634,-1.8095634,-3.6845634,1
-3.0061085,-1.3811085,-0.7561085,-1.6311085,-3.3811085,1
-3.13E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
0,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-3.13E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.65E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.01E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.65E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-11.51292546,-11.51292546,-2.8130724,-0.06307251,-11.51292546,2
-11.51292546,-11.51292546,-2.5811837,-0.08118358,-11.51292546,4
-11.51292546,-11.51292546,-2.5811837,-0.08118358,-11.51292546,3
-11.51292546,-7.762393,-0.3873929,-1.1373929,-10.387393,3
-11.51292546,-6.9441953,-0.31919533,-1.3191953,-9.819196,5
-11.51292546,-8.724474,-0.47447354,-0.97447354,-10.599474,3
-1.18E-05,-11.500011,-11.51292546,-11.51292546,-11.51292546,1
-2.80E-05,-10.625028,-11.51292546,-11.51292546,-11.51292546,5
-2.80E-05,-10.625028,-11.51292546,-11.51292546,-11.51292546,2
-4.036979,-0.03697939,-4.036979,-11.51292546,-11.51292546,1
-2.816671,-0.06667085,-5.441671,-11.51292546,-11.51292546,5
-2.8161616,-0.06616162,-5.5661616,-11.51292546,-11.51292546,2
-0.000663472,-8.000664,-10.500664,-11.51292546,-11.51292546,5
-0.010157159,-6.635157,-8.510158,-11.51292546,-10.760158,1
-0.000663472,-8.000664,-10.500664,-11.51292546,-11.51292546,1
-5.51E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3
-4.32E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2
-3.13E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2
-0.004084693,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.008627106,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.008627106,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.000124039,-9.000124,-11.51292546,-11.51292546,-11.51292546,1
-0.000560181,-7.5005603,-11.51292546,-11.51292546,-11.51292546,4
-0.000560181,-7.5005603,-11.51292546,-11.51292546,-11.51292546,1
0,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-3.13E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-1.94E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2
-6.1568236,-2.1568234,-0.15682343,-4.0318236,-9.281823,3
-7.500475,-2.875475,-0.12547502,-3.625475,-8.875475,4
-6.651941,-2.4019408,-0.15194084,-4.151941,-9.401941,3
-10.138417,-1.1384171,-0.3884171,-6.5134172,-11.51292546,2
-7.5127287,-0.3877289,-1.1377289,-8.137729,-11.51292546,2
-9.350388,-0.9753877,-0.47538766,-6.8503876,-11.51292546,3
-11.51292546,-9.25335,-0.25335008,-1.50335,-11.51292546,2
-11.51292546,-9.763615,-0.38861454,-1.1386145,-11.51292546,4
-11.51292546,-10.101363,-0.47636363,-0.97636366,-11.51292546,2
-0.1366848,-2.886685,-4.136685,-8.636684,-9.511684,1
-0.53829706,-1.288297,-2.2882972,-6.413297,-9.038297,1
-3.2919805,-1.0419805,-0.5419805,-4.5419807,-8.291981,1
-11.51292546,-11.51292546,-1.1404415,-0.3904415,-11.51292546,1
-11.51292546,-11.51292546,-0.8267969,-0.5767969,-11.51292546,4
-11.51292546,-11.51292546,-1.31437,-0.31437007,-11.51292546,3
-11.51292546,-7.321406,-0.071405955,-3.071406,-11.51292546,3
-11.51292546,-7.4096475,-0.034647427,-3.7846475,-11.51292546,2
-11.51292546,-6.886325,-0.011324965,-4.761325,-11.51292546,4
-0.01819724,-4.018197,-11.018197,-11.51292546,-11.51292546,1
-0.01819724,-4.018197,-11.018197,-11.51292546,-11.51292546,3
-0.014186189,-4.2641864,-11.389186,-11.51292546,-11.51292546,2
-11.51292546,-8.607935,-3.982935,-0.10793497,-2.482935,1
-11.51292546,-10.077073,-4.9520726,-0.07707283,-2.7020729,1
-11.268425,-7.643425,-3.5184247,-0.14342485,-2.2684247,1
-10.701557,-0.20155758,-1.7015576,-11.51292546,-11.51292546,2
-9.579109,-0.07910943,-2.5791094,-11.51292546,-11.51292546,5
-8.5790825,-0.07908289,-2.579083,-11.51292546,-11.51292546,4
-11.51292546,-5.0086994,-0.25869957,-1.5086995,-9.633699,2
-11.51292546,-7.5765333,-0.5765333,-0.8265333,-9.576533,5
-11.51292546,-9.877356,-1.5023551,-0.25235516,-8.002356,3
-11.51292546,-11.51292546,-7.1275992,-0.00259908,-7.3775992,3
-11.51292546,-11.51292546,-8.256605,-0.006605122,-5.756605,4
-11.51292546,-11.51292546,-7.880953,-0.005952618,-6.505953,5
-0.005357552,-10.630358,-9.755358,-11.51292546,-10.380358,1
-0.008734415,-10.258735,-9.758735,-11.51292546,-10.758735,1
-0.006776119,-11.006776,-10.506776,-11.51292546,-11.131776,1
-8.530425,-2.1554248,-0.15542479,-4.4054246,-11.51292546,1
-11.51292546,-6.3967648,-0.27176473,-1.5217648,-9.896765,1
-6.919572,-1.1695718,-0.41957176,-5.169572,-11.51292546,1
-1.706036,-0.331036,-2.331036,-5.956036,-7.706036,1
-1.6941881,-0.31918815,-2.444188,-6.069188,-7.819188,1
-0.90171224,-0.65171224,-2.6517122,-6.4017124,-7.1517124,1
-11.51292546,-11.51292546,-1.5025244,-0.25252435,-10.252524,2
-11.51292546,-11.51292546,-1.7028491,-0.2028491,-10.202849,4
-11.51292546,-11.502773,-1.5027736,-0.2527736,-10.377773,4
-0.07902881,-10.704029,-9.579029,-11.51292546,-10.329029,1
-0.048937857,-10.048938,-8.548938,-11.51292546,-9.548938,1
-0.07925426,-9.829254,-8.704254,-11.51292546,-9.204254,1
-11.51292546,-10.454754,-0.57975376,-0.82975376,-11.51292546,2
-11.51292546,-11.51292546,-1.7032117,-0.20321168,-11.51292546,4
-11.51292546,-11.51292546,-1.7069255,-0.20692547,-11.081925,3
-11.51292546,-4.273446,-0.023446025,-7.148446,-11.51292546,2
-9.165125,-1.5401253,-0.29012522,-9.040125,-11.51292546,3
-11.51292546,-4.023986,-0.023985628,-7.273986,-11.51292546,3
-2.80E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.58E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.47E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3
-0.062266015,-2.812266,-8.812266,-11.51292546,-11.51292546,1
-0.018219601,-4.0182195,-10.26822,-11.51292546,-11.51292546,4
-0.049030818,-3.0490308,-8.549031,-11.51292546,-11.51292546,3
-3.77E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-3.17E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.46E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-5.8525367,-4.7275367,-2.7275367,-3.9775367,-6.4775367,1
-6.9947767,-2.4947767,-0.6197768,-0.9947768,-4.7447767,1
-5.8525367,-4.7275367,-2.7275367,-3.9775367,-6.4775367,1
-0.49195176,-8.241952,-4.866952,-6.991952,-4.741952,1
-0.007178141,-10.882178,-8.882178,-11.132178,-8.757178,1
-0.003493043,-11.503493,-9.628493,-11.51292546,-8.753493,1
-3.756836,-0.506836,-1.0068359,-5.631836,-9.506836,1
-3.9993289,-0.4993289,-0.9993289,-5.999329,-10.249329,4
-4.9888215,-0.9888215,-0.48882154,-5.1138215,-9.363822,3
-0.026187424,-3.7761874,-6.5261874,-11.51292546,-11.51292546,1
-0.07502169,-2.8250217,-4.8250217,-9.825022,-10.825022,1
-0.056465022,-3.056465,-5.056465,-10.181465,-11.056465,1
-11.51292546,-3.0533082,-0.05330833,-8.0533085,-11.51292546,2
-11.51292546,-1.5035279,-0.25352788,-9.253528,-11.51292546,4
-11.51292546,-3.0499518,-0.049951717,-7.4249516,-11.51292546,3
-11.51292546,-11.51292546,-3.607233,-0.60723305,-5.607233,3
-11.51292546,-11.37044,-3.2454393,-0.24543926,-5.495439,1
-11.51292546,-10.389969,-2.6399693,-0.3899693,-6.0149693,1
-2.7243366,-0.8493366,-1.0993366,-2.0993366,-2.9743366,5
-4.5557156,-1.9307156,-1.4307156,-0.9307155,-1.5557156,1
-2.7243366,-0.8493366,-1.0993366,-2.0993366,-2.9743366,1
-11.51292546,-7.9305663,-1.8055663,-0.18056636,-7.6805663,1
-11.51292546,-8.036019,-1.911019,-0.16101892,-7.661019,1
-11.51292546,-7.930512,-1.8055121,-0.18051203,-7.805512,1
-0.048602477,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.048602477,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.008738547,-11.5087385,-10.6337385,-11.51292546,-10.6337385,1
-11.51292546,-9.253196,-0.25319606,-1.503196,-11.51292546,2
-11.51292546,-9.638622,-0.38862228,-1.1386223,-11.51292546,5
-11.51292546,-10.842806,-0.8428055,-0.5928055,-11.342806,3
-0.002478509,-6.0024786,-11.51292546,-11.51292546,-11.51292546,5
-0.005253322,-5.2552533,-11.130254,-11.51292546,-11.51292546,1
-0.003201005,-5.753201,-11.51292546,-11.51292546,-11.51292546,2
-11.51292546,-10.33828,-1.7132801,-0.21328007,-8.33828,2
-11.51292546,-11.51292546,-3.5344882,-0.034488164,-7.159488,4
-11.51292546,-11.21315,-1.7131498,-0.21314974,-8.96315,4
-11.51292546,-11.51292546,-3.2974572,-0.04745731,-6.797457,1
-11.51292546,-11.51292546,-4.5210423,-0.021042548,-6.5210423,1
-11.51292546,-11.51292546,-4.2885346,-0.03853484,-6.5385346,1
-1.3164922,-0.31649223,-5.816492,-11.51292546,-11.51292546,1
-2.132867,-0.132867,-5.132867,-11.51292546,-11.51292546,4
-1.140041,-0.39004096,-5.765041,-11.51292546,-11.51292546,2
-2.82E-05,-10.500029,-11.51292546,-11.51292546,-11.51292546,5
-2.24E-05,-10.750022,-11.51292546,-11.51292546,-11.51292546,3
-1.22E-05,-11.375012,-11.51292546,-11.51292546,-11.51292546,4
-6.817801,-0.06780115,-3.5678012,-11.51292546,-11.51292546,1
-6.526217,-0.02621681,-4.026217,-11.51292546,-11.51292546,5
-6.8514724,-0.10147215,-2.6014721,-11.476472,-11.51292546,2
-0.06580853,-7.0658083,-6.8158083,-9.690808,-6.3158083,1
-0.019452615,-7.6444526,-7.5194526,-10.894453,-8.269453,1
-0.06970265,-5.8197026,-5.5697026,-9.569703,-7.0697026,1
-11.51292546,-4.670738,-0.1707382,-1.9207382,-6.920738,4
-11.51292546,-7.197776,-0.697776,-0.697776,-5.572776,2
-11.51292546,-6.317576,-0.31757572,-1.3175757,-6.817576,3
-0.018334772,-10.393334,-9.643334,-11.51292546,-9.518334,1
-0.004344549,-11.129345,-10.379345,-11.51292546,-9.879345,1
-0.00434431,-11.129344,-10.379344,-11.51292546,-9.879344,1
-4.37E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3
-4.37E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,5
-3.29E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3
-11.51292546,-11.51292546,-9.136356,-0.011356788,-4.511357,2
-11.51292546,-11.51292546,-9.0143585,-0.014358941,-4.264359,4
-11.51292546,-11.51292546,-9.398378,-0.023378713,-3.7733786,5
-11.51292546,-2.5805514,-0.08055149,-7.4555516,-11.51292546,2
-11.51292546,-2.130821,-0.13082108,-8.130821,-11.51292546,2
-11.51292546,-2.8227594,-0.07275936,-7.822759,-11.51292546,3
-5.44E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-1.68E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-1.15E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-4.32E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,4
-4.32E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-4.32E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2
-0.00139976,-11.51292546,-11.51292546,-11.51292546,-11.1264,1
-0.000421498,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.006751374,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-6.281965,-0.031964667,-3.5319648,-11.031964,-11.51292546,2
-4.534261,-0.034261372,-3.7842615,-10.659262,-11.51292546,1
-4.9010096,-0.026009392,-4.0260096,-10.90101,-11.51292546,2
-11.51292546,-11.51292546,-2.3519619,-0.10196186,-11.51292546,2
-11.51292546,-11.51292546,-2.5798604,-0.07986054,-11.079861,3
-11.51292546,-11.51292546,-1.912944,-0.16294396,-11.51292546,4
-9.077855,-1.702855,-0.20285495,-6.827855,-11.51292546,4
-9.077855,-1.702855,-0.20285495,-6.827855,-11.51292546,5
-9.078666,-1.7036654,-0.20366542,-6.5786653,-11.51292546,3
-11.51292546,-6.2551026,-0.005102473,-5.7551026,-11.51292546,3
-11.51292546,-6.257227,-0.007226785,-5.257227,-11.51292546,4
-11.51292546,-6.009795,-0.009795403,-5.009795,-11.51292546,3
-3.0040796,-0.87907964,-0.75407964,-2.8790796,-4.75408,1
-5.0008507,-1.5008504,-0.62585044,-1.5008504,-4.3758507,1
-3.5303864,-1.4053863,-0.6553863,-1.7803863,-3.2803864,1
-7.920755,-0.42075488,-1.1707549,-8.670754,-11.51292546,2
-7.426112,-0.3011123,-1.5511123,-9.676112,-11.51292546,2
-7.566793,-0.44179308,-1.1917931,-9.191793,-11.51292546,3
-11.51292546,-11.51292546,-1.5024252,-0.25242516,-7.877425,2
-11.51292546,-11.012447,-1.1374471,-0.3874471,-8.012447,4
-11.51292546,-11.51292546,-1.5024252,-0.25242516,-7.877425,2
-0.07949365,-9.7044935,-9.0794935,-10.9544935,-7.8294935,1
-2.26E-05,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.07945149,-9.704452,-8.829452,-10.704452,-8.079452,1
-0.008645294,-4.758645,-11.51292546,-11.51292546,-11.51292546,1
-0.005245141,-5.255245,-11.51292546,-11.51292546,-11.51292546,4
-0.004098347,-5.5040984,-11.51292546,-11.51292546,-11.51292546,2
-0.001703152,-6.3767033,-11.51292546,-11.51292546,-11.51292546,1
-0.001703152,-6.3767033,-11.51292546,-11.51292546,-11.51292546,4
-5.17E-05,-9.8750515,-11.51292546,-11.51292546,-11.51292546,1
-11.51292546,-3.5308266,-0.030826544,-6.9058266,-11.51292546,2
-11.51292546,-4.7614455,-0.011445302,-6.0114455,-11.51292546,4
-11.51292546,-3.2890246,-0.039024614,-7.039025,-11.51292546,5
-9.09E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-2.22E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-9.09E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-8.919888,-4.5448875,-1.7948873,-0.29488736,-2.5448873,1
-8.364325,-4.739324,-2.114324,-0.3643242,-1.7393242,1
-11.51292546,-8.193483,-3.6934834,-0.06848332,-3.1934834,1
-1.4451272,-0.4451273,-2.1951272,-7.6951275,-11.51292546,1
-0.39895484,-1.1489549,-4.648955,-10.898954,-11.51292546,1
-0.40851638,-1.1585164,-4.1585164,-10.408516,-11.51292546,1
-11.51292546,-3.773646,-0.023646059,-7.898646,-11.51292546,2
-11.51292546,-3.0487638,-0.04876382,-8.673764,-11.51292546,4
-11.51292546,-3.773646,-0.023646059,-7.898646,-11.51292546,2
-0.035847962,-3.535848,-6.160848,-10.910848,-11.51292546,1
-0.04408876,-3.2940888,-6.169089,-10.919088,-11.51292546,4
-0.000513595,-7.7505136,-11.51292546,-11.51292546,-11.51292546,1
-11.51292546,-10.099178,-0.47417817,-0.9741782,-11.51292546,3
-11.51292546,-10.72495,-0.9749497,-0.4749497,-10.59995,4
-11.51292546,-11.013068,-1.1380682,-0.3880682,-10.638068,4
-1.0078135,-0.5078135,-3.5078135,-9.882813,-11.51292546,1
-2.4981062,-0.24810621,-1.9981062,-7.873106,-11.51292546,5
-0.8614037,-0.6114037,-3.6114037,-9.361403,-11.51292546,1
-11.51292546,-11.51292546,-5.2587276,-0.008727675,-8.008728,4
-11.51292546,-11.51292546,-5.2587276,-0.008727675,-8.008728,2
-11.51292546,-11.51292546,-4.5163803,-0.016380372,-8.76638,3
-11.51292546,-11.51292546,-2.579531,-0.07953086,-9.704531,3
-11.51292546,-10.629547,-1.5045472,-0.25454724,-9.004547,4
-11.51292546,-11.51292546,-2.3506968,-0.1006968,-9.975697,3
-11.51292546,-11.51292546,-2.816938,-0.066937916,-9.941937,4
-11.51292546,-11.51292546,-0.84278566,-0.59278566,-11.51292546,5
-11.51292546,-11.51292546,-2.671857,-0.17185715,-10.921857,3
-2.849522,-0.099522166,-3.349522,-11.51292546,-11.51292546,3
-2.849522,-0.099522166,-3.349522,-11.51292546,-11.51292546,5
-2.849522,-0.099522166,-3.349522,-11.51292546,-11.51292546,3
-3.8547096,-0.4797096,-1.1047096,-3.6047096,-6.6047096,1
-7.8598924,-3.6098924,-0.35989228,-2.6098924,-6.6098924,1
-5.959242,-2.584242,-0.33424205,-3.084242,-7.459242,1
-11.357722,-3.6077225,-0.8577226,-0.6077226,-5.4827228,1
-11.51292546,-4.075791,-1.0757906,-0.4507907,-5.325791,2
-11.51292546,-3.4771595,-0.72715944,-0.72715944,-5.9771595,1
-0.000519074,-8.000519,-10.625519,-11.51292546,-11.51292546,1
-0.000541831,-8.375542,-11.125542,-11.51292546,-11.51292546,1
-0.004743518,-5.8797436,-7.7547436,-11.51292546,-11.51292546,1
-11.51292546,-7.295405,-2.420405,-1.4204049,-4.420405,1
-11.51292546,-7.5446825,-2.5446823,-0.79468226,-4.0446825,1
-11.51292546,-6.980309,-2.3553088,-0.60530883,-3.6053088,5
-0.001496172,-8.126496,-10.501496,-11.51292546,-11.51292546,5
-0.004550577,-7.7545505,-10.129551,-11.51292546,-11.51292546,1
-0.025614748,-6.1506147,-8.400615,-11.51292546,-11.51292546,1
-8.167976,-4.9179764,-1.4179766,-2.4179766,-5.9179764,1
-11.251494,-6.0014944,-1.1264944,-0.87649435,-5.3764944,1
-8.167976,-4.9179764,-1.4179766,-2.4179766,-5.9179764,1
-11.51292546,-11.51292546,-4.5113072,-0.011307172,-8.511307,3
-11.51292546,-11.51292546,-4.019573,-0.019573264,-9.019573,4
-11.51292546,-11.51292546,-4.019573,-0.019573264,-9.019573,4
-11.51292546,-9.067026,-1.3170266,-0.3170266,-7.3170266,4
-11.51292546,-7.695648,-0.6956484,-0.6956484,-7.695648,4
-11.51292546,-9.067026,-1.3170266,-0.3170266,-7.3170266,4
-2.58E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,3
-3.13E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-1.94E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-11.51292546,-4.268755,-0.018755104,-6.143755,-11.51292546,2
-11.51292546,-2.8153598,-0.065359935,-7.81536,-11.51292546,3
-11.51292546,-2.5794184,-0.07941845,-7.8294187,-11.51292546,2
-0.005407354,-11.51292546,-10.130407,-11.51292546,-9.130407,1
-0.004951001,-10.3799515,-9.0049515,-11.51292546,-8.8799515,1
-0.003027745,-10.878028,-9.503028,-11.51292546,-9.128028,1
-11.51292546,-11.51292546,-2.1285055,-0.12850551,-9.503506,4
-11.51292546,-11.51292546,-3.0495598,-0.049559947,-9.17456,4
-11.51292546,-11.51292546,-1.9112806,-0.16128059,-9.786281,3
-8.382012,-2.6320121,-0.5070121,-1.1320121,-5.7570124,1
-8.3076315,-2.557631,-0.43263108,-1.307631,-5.807631,1
-8.741812,-2.8668118,-0.49181172,-1.1168118,-5.4918118,1
-11.51292546,-10.833953,-0.83395326,-0.58395326,-11.51292546,3
-11.51292546,-11.51292546,-1.162884,-0.41288397,-11.51292546,4
-11.51292546,-10.832192,-0.83219266,-0.58219266,-11.51292546,2
0,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-1.15E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-7.90E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,1
-0.001041264,-7.6260414,-11.51292546,-11.51292546,-11.51292546,1
-0.001041264,-7.6260414,-11.51292546,-11.51292546,-11.51292546,3
-0.002496229,-6.7524962,-11.51292546,-11.51292546,-11.51292546,2
-2.10E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2
-2.10E-06,-11.51292546,-11.51292546,-11.51292546,-11.51292546,4
-7.90E-07,-11.51292546,-11.51292546,-11.51292546,-11.51292546,2
-0.000731855,-7.750732,-10.250731,-11.51292546,-11.51292546,5
-0.000736489,-7.7507367,-10.125736,-11.51292546,-11.51292546,1
-0.000216292,-8.7502165,-11.3752165,-11.51292546,-11.51292546,1
-4.2742634,-0.024263162,-4.6492634,-11.51292546,-11.51292546,1
-4.2742634,-0.024263162,-4.6492634,-11.51292546,-11.51292546,2
-4.7728376,-0.022837516,-4.2728376,-11.51292546,-11.51292546,3
-11.51292546,-11.51292546,-3.5469534,-0.04695346,-5.6719537,4
-11.51292546,-11.51292546,-4.0257106,-0.025710486,-6.0257106,2
-11.51292546,-11.51292546,-3.7802815,-0.030281467,-7.6552815,3
-0.006885631,-11.256886,-10.006886,-11.51292546,-9.881886,1
-0.004374459,-10.7543745,-10.0043745,-11.51292546,-9.6293745,1
-0.004374459,-10.7543745,-10.0043745,-11.51292546,-9.6293745,1
-11.51292546,-3.558897,-0.058897045,-3.558897,-11.51292546,2
-11.51292546,-3.558897,-0.058897045,-3.558897,-11.51292546,2
-11.51292546,-2.1315556,-0.13155565,-5.3815556,-11.51292546,2
-3.7229466,-1.5979465,-0.34794655,-3.4729466,-6.7229466,1
-3.9031734,-1.0281734,-0.5281735,-4.6531734,-9.403173,1
-3.9031734,-1.0281734,-0.5281735,-4.6531734,-9.403173,1
-11.51292546,-7.9102,-0.035200115,-3.5352,-11.51292546,2
-11.51292546,-7.6651506,-0.04015063,-3.2901506,-11.51292546,4
-11.51292546,-7.4003253,-0.02532549,-3.7753255,-11.51292546,3
-0.006861601,-11.381862,-10.506862,-11.51292546,-9.256862,1
-0.006861601,-11.381862,-10.506862,-11.51292546,-9.256862,1
-0.004189163,-11.51292546,-11.0041895,-11.51292546,-9.7541895,1
-11.51292546,-4.2733254,-0.023325605,-5.2733254,-11.51292546,2
-11.51292546,-4.5190997,-0.019099947,-5.5190997,-11.51292546,3
-11.51292546,-4.0211916,-0.02119137,-6.7711916,-11.51292546,3
-0.000920154,-7.7509203,-11.51292546,-11.51292546,-11.51292546,1
-0.000300546,-8.5003,-11.51292546,-11.51292546,-11.51292546,1
-0.001403087,-7.001403,-11.51292546,-11.51292546,-11.51292546,1
-0.01867917,-4.018679,-7.893679,-11.51292546,-11.51292546,2
-0.014721855,-4.264722,-8.389722,-11.51292546,-11.51292546,4
