group,COT1,COT2,COT3,COT4,COT5
4_13,2.0000644212100274,2.0001002139430395,2.0000641842643265,2.0000500195781923,2.000050013147693
4_14,3.0,2.0001011984705275,3.0,2.000050205234865,2.000054648425071
4_15,2.0001022094965295,3.000000000000001,2.9999999999999996,3.0000000000000004,3.0
5_0,2.0000597320901012,3.9890287851610426,2.0001116220715103,2.000050168652849,2.0012994345886765
5_1,3.9999487795038084,3.9999444173911227,3.999933557977825,3.9999346086131045,3.9999413889441318
5_2,3.9999488429783843,2.9999999999999996,3.99994465842573,3.9999303421689927,3.9999460192120875
5_3,3.9999409670443713,3.9998955737833812,3.9999118083921275,3.9999044207124586,3.999936793236127
5_4,3.9999479954673602,3.999944161952382,2.9999999999999996,3.999927361072282,3.996454187090714
5_5,3.99994946730172,3.999941849134449,3.9999373706310486,3.9999436811513114,3.999940251382923
5_6,3.999948736513543,3.9998920319891638,3.0,3.999927872051717,3.0
5_7,3.0,3.0000000000000004,3.0000000000000004,3.0,3.999911808639046
5_8,2.000058620568183,2.0000746987071447,1.4964410421434453,2.0000541133007133,2.0000513821983477
5_9,3.999931536916468,3.999816406803742,2.9999999999999996,3.9999277104507196,3.999948063125716
5_10,3.9999428138488993,3.0,3.0000000000000004,3.9999202865481487,3.9999301096998825
5_11,3.999949693266033,3.9999466673988286,3.999949833892477,3.9999361396980313,3.99994414483538
5_12,3.999943120151016,3.999877697490875,3.9998904612168507,3.9999394324536883,3.0
5_13,3.0000000000000004,3.0,2.0004201918091455,3.0000000000000004,2.9999999999999996
5_14,3.0,3.0,2.0001397167593487,2.0001142010395903,4.025441341399037
5_15,3.0000000000000004,3.0,3.000000000000001,2.9999999999999996,2.00194228611504
6_0,2.0000534042345297,2.0000757018759945,1.0003376413104599,2.00005001436945,2.0000500185711285
6_1,2.0000653237976147,2.9999999999999996,1.0001928703950047,2.00005006866917,2.0000503803769494
6_2,2.0002754285747812,3.0000000000000004,3.0000000000000004,3.9998883438481134,2.9999999999999996
6_3,2.0001014713735823,2.9999999999999996,2.999999999999999,2.0003078228074243,2.0002818592386538
6_4,3.0,3.0,3.0000000000000004,3.0000000000000004,2.9999999999999996
6_5,3.000000000000001,3.0,3.0,3.0000000000000004,3.0000000000000004
6_6,3.0000000000000004,3.0000000000000004,3.0,3.0000000000000004,3.9999078301319133
6_7,3.999813837068888,3.0,2.0008145588236137,3.9993914865132507,3.0
6_8,2.000068555014884,2.000078257002785,2.000112524540062,2.0000508276425104,2.0000502077676106
6_9,2.000064500379261,2.0001121482304947,2.000051708808415,2.0000567642214397,2.000273534307851
6_10,2.0000508133506907,1.002804640652082,1.0002356187738881,2.0000502443261867,2.0000500821443676
6_11,3.0,3.0,3.0000000000000004,2.004550463579183,2.001004171543127
6_12,2.0003398015352216,3.0000000000000004,2.0001005508723027,2.000287225579569,2.000099992362528
6_13,2.0000521113771055,1.0011035229019247,1.0001427418590685,2.0000586861782796,2.000052194941737
6_14,2.0000616114379963,2.000302162316956,2.000084746748161,2.0000567641976006,2.000058685958804
6_15,2.0000590101832327,2.0000758640287364,2.0001004539324723,2.000050430900477,2.0004960640618856
7_0,3.0000000000000004,3.0000000000000004,3.9998012557549503,3.0,3.999928787187466
7_1,3.0,3.0000000000000004,2.0000732538459274,2.000056764227116,2.000055267618938
7_2,3.99992635599151,3.9999470413427325,3.999948340182047,3.999947759340568,3.9999487296001712
7_3,3.9999446149372253,3.0000000000000004,3.0,3.0,3.0
7_4,3.0,2.0000853682070368,2.0000936193606966,2.000050100685488,2.0000502611875355
7_5,3.999938679786971,3.999949152499567,3.999948496362221,3.9999424731127506,3.9999479870640346
7_6,3.999943194428544,3.9999478685913945,3.999947737760785,3.9999309743335223,3.999946768401902
7_7,3.0,2.000090547426655,2.0000500735618982,2.000050022450626,2.000050229671031
7_8,3.9999497768733367,3.999948910452522,3.999947078764553,3.9999484899672413,3.9999437613083546
7_9,3.0000000000000004,3.0000000000000004,2.9999999999999996,2.9999999999999996,3.0
7_10,3.99992630944611,3.9999404949245716,3.999868406631644,3.9999425365747032,3.999945905406865
7_11,4.999771511247413,3.999948997958417,3.999948338125979,3.9999466879249206,3.999948391585245
7_12,3.999949037764563,3.999930914851794,3.0000000000000004,2.9999999999999996,3.9999077300069095
7_13,3.0,3.0,3.0,2.0000517089157066,3.0
7_14,2.0000506398169833,2.0000500190121455,2.0000502955229513,2.0000503358192487,2.0002124513094124
7_15,3.99994966244635,3.9999341963859796,3.9999339540813463,3.0,3.999752267434415
8_0,2.0000508929861915,1.0009609037526277,2.0000724506574477,2.0000500161516506,1.0012529143475062
8_1,3.999948903193449,3.999949235013968,3.9999415167950727,3.9999440259933947,3.9999453478203995
8_2,3.999947456009851,3.999947753851896,3.999948418339159,3.999946954370983,3.9999471584614543
8_3,3.9999109820665795,3.9995223570351044,3.9997480986446035,3.0,2.9999999999999996
8_4,3.0,2.0001294032292716,2.000050917040579,2.000050628582419,2.00005039125951
8_5,3.9999487069756596,3.999947251592844,3.9999485918637334,3.999938843589495,3.9999440882748702
8_6,4.999877619759564,3.999947640862195,3.99994815052937,3.999941296741186,3.9999455777810695
8_7,2.0000513817397314,2.000050038953573,2.0000956539775387,1.0025041827452328,2.000050057905654
8_8,1.0001004132224098,2.000081617495066,1.0001220427322448,1.0032667697238538,2.0004409109441936
8_9,3.0000000000000004,2.00006839026649,2.0001141909273175,2.0000889337451433,2.000239388409307
8_10,3.9999446477689347,3.9999493900903667,3.999949508140053,3.9999449956209614,3.99994786778057
8_11,3.9999196482298895,3.9999485190686617,3.9999490728275577,3.9999473551899754,3.999946648243403
8_12,3.999946643266732,3.0,3.9996203213578516,3.0000000000000004,2.0005425256094864
8_13,2.0000532541026264,2.000050055110405,2.0000500337806155,2.0000500525121856,2.0001580367132004
8_14,2.0000568362050455,2.0001052300512563,2.000050335610515,2.000061153615247,2.0000508065027565
8_15,3.9998431520728257,3.999745778176367,3.9998537755574524,3.9998824615551536,3.0
9_0,3.0,2.000071471766414,2.0000567642447122,3.0000000000000004,2.0000552676432544
9_1,2.0000651329423245,1.005621417230114,1.0002171545952456,2.0000501672998077,2.00005018848737
9_2,3.0000000000000004,3.0,3.0,3.0000000000000004,3.999902975358464
9_3,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,2.9999999999999996
9_4,3.9999484217721277,3.999926800832762,3.0000000000000004,3.9999387190394886,3.0
9_5,3.0,3.0,3.000000000000001,3.0,2.0001324231214173
9_6,3.9999354419281414,3.9999494105924676,3.999949060371436,3.999942763631729,3.9999478453300004
9_7,3.999946640661904,3.999941933701733,3.0000000000000004,3.9999194345094438,2.9999999999999996
9_8,1.000147795534662,2.0000782759326925,2.0000683902487095,2.000088933851856,2.0000567642696874
9_9,3.9999490444519314,3.999778020351124,3.0000000000000004,3.9988071640751452,3.0
9_10,3.99994465913462,3.999947812854236,3.9999486526794583,3.999940679173051,3.999945845194397
9_11,3.9999474718990777,3.999945493293284,3.9999448904508577,3.999926282764662,3.999939371661149
9_12,3.999949663727716,3.999949173108585,3.9999490751097655,3.9999443480533765,3.999948724951002
9_13,3.0,3.0,2.0001713709489803,2.0000803217421623,1.9145504100164408
9_14,3.0000000000000004,3.0000000000000004,3.0,3.0,3.0000000000000004
9_15,3.9999497511442,3.9999492219564705,3.99994940954368,3.999942887315678,3.999945177346348
10_0,1.0001000688367883,1.0001015693682838,1.0001021841129918,3.0,1.0001140909512816
10_1,2.0001325143641617,1.0001702745516192,1.0001102644067492,2.0000803218264953,1.000158675317137
10_2,2.000061408277429,3.0,2.000062234554032,3.0,2.000088935541495
10_3,2.000053440161024,2.000059031478123,2.0000613665342026,2.000250508181031,2.9999999999999996
10_4,2.00006122771473,3.0,2.000180431760767,3.0,3.9995349639602717
10_5,2.0000588846836287,2.0000881324500375,2.0001330287455423,2.0000515095326197,2.000061153591398
10_6,3.0,3.999894711029433,3.9996894255599953,3.0,3.0
10_7,3.0,3.0,3.9998622710509766,2.9999999999999996,3.9991683254949457
10_8,2.0005247532303723,2.0000770790871254,1.0001599847454967,3.999855807697179,2.0000553156907457
10_9,3.999944715097715,3.9999494371023006,3.999948681395118,3.99994403228088,3.999947064002487
10_10,1.0001018372521913,2.0001925959587985,1.0001031474442472,1.000194389859388,1.000159540279731
10_11,3.9999467924556984,3.0,3.9999488632607187,3.9999333942740267,3.999945743742875
10_12,3.999946741821057,3.9999490417226884,3.9999459581408887,3.9999440553461065,3.999946266835305
10_13,1.0001000299785656,1.0001044974214675,1.0001010948025044,1.0001472654628774,1.0001000586685165
10_14,2.0000526894214032,2.0000665075082966,1.0004066090786394,2.000051508829394,2.0000500879674035
10_15,1.0001473972017283,1.0001195227781972,1.000102508485217,1.0001932878846516,1.0001488222670434
11_0,2.000052462112419,2.0000638811974945,2.0000500128317333,2.000050059842349,2.000051332122504
11_1,2.0000523171294744,2.0000717395566507,1.0001499845352393,2.0000889342164596,1.0002283825625558
11_2,2.0000507299787467,2.0000578908587228,2.000067485467986,2.0000500833426447,2.000050065516171
11_3,2.0000512328455144,2.0000628613045945,1.000116340529373,1.0006119073566837,2.0000531943431574
11_4,2.0000587302748905,2.0000652234799015,2.0000659930906597,2.000050027850485,2.000050045229541
11_5,2.000050830586311,2.0000804408008506,1.0001069968533767,2.0000683910652493,2.0000643233074578
11_6,3.0,3.0000000000000004,2.9999999999999996,2.0001324322619323,2.0000683903034187
11_7,3.999941254825224,3.9999375749995,3.9999368435602536,3.9999153023509555,3.99993391266703
11_8,3.0,2.000146758839423,2.000390040322372,2.999999999999999,3.0000000000000004
11_9,2.000055988936756,2.000066198656959,2.0000855307258893,2.0000662365671813,2.0000683930792857
11_10,2.0000611979863283,3.0,2.0000732339870027,3.000000000000001,2.000052488944129
11_11,3.000000000000001,3.0,2.000106862932802,2.0001558319576476,2.9999999999999996
11_12,2.0001328151945943,3.0000000000000004,2.9999999999999996,2.0000803217855334,3.998926055411168
11_13,2.0000533296926153,2.000062129035557,2.000122894146253,2.0000683908026424,2.0003316058900174
11_14,1.000108254649038,1.0001017169575828,1.0001019775135056,1.0001000295496862,1.0001439735921474
11_15,2.9999999999999996,2.0000669722835993,2.000074109745797,2.0000501585024106,2.000198973870814
12_0,2.0000523503174503,2.000087263649672,2.0000812965212105,2.0000504882359182,2.0001228110937634
12_1,3.9994743728530553,2.9999999999999996,2.0021099362868484,3.999841430506538,3.0
12_2,3.9999496732099358,3.999948490312446,3.9999474577498484,3.999940499127067,3.9999459362560725
12_3,2.9999999999999996,3.0000000000000004,2.0001793443892386,3.0,3.0000000000000004
12_4,3.000000000000001,3.0000000000000004,3.0,2.000972350972343,3.9996414341190225
12_5,2.0000553010003377,2.0001511314809832,2.0000806314626005,2.0000506328136574,3.0
12_6,2.000064382612088,2.0001071533921135,2.000059664635374,2.000051179997485,2.0000541020064464
12_7,3.0,3.0000000000000004,3.0,3.0000000000000004,3.9993807511671355
12_8,2.000051387646056,2.000087979366858,2.0001111279565507,2.000050066434294,2.000050038542201
12_9,3.0,2.9999999999999996,2.9999999999999996,3.0000000000000004,2.0000803216658616
12_10,3.0,3.999816528651273,3.0,3.0,3.0
12_11,3.000000000000001,3.0,3.0000000000000004,3.0,3.999777018121904
12_12,3.9999412759293445,3.9996841854981042,3.0000000000000004,3.0000000000000004,3.0000000000000004
12_13,2.9999999999999996,2.0001222220684105,1.0070517366982927,2.0000501084390634,2.00005013937716
12_14,2.000052972496057,2.0000782868780957,2.000224709761689,2.0000502035361474,2.000050040509256
12_15,2.0004209900320986,3.0,3.0000000000000004,3.0,3.0
13_0,2.0000686130255483,3.0,2.0000500161516506,2.000050140700112,2.0000500342454375
13_1,2.0000527809435416,2.9999999999999996,2.0000586861014047,2.0004575904938924,2.0000559693102344
13_2,3.999947366710336,3.999946301420125,3.999946583613542,3.999949739128695,3.999949910054413
13_3,3.9999484430099383,3.9999238927014424,3.9999127206635006,3.999888039835571,3.9999312306371455
13_4,3.9986415978574654,3.0,2.0015095930665643,2.9999999999999996,2.0007499512199916
13_5,3.0,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.9997541948271285
13_6,3.999945771576178,3.9999425655523373,3.999946459305375,3.9999385379288954,3.9999497317203665
13_7,3.999949237958335,3.999946337745444,3.999949104933601,3.999929956406747,3.7686761233160264
13_8,2.000186051153259,2.0000637106326122,1.000219264195847,2.000050159396483,2.0000502956780717
13_9,3.99994958497168,3.999949440410541,3.9999445040770496,3.9999361407523026,3.999945578025632
13_10,3.999949587867924,3.9999392103750258,3.9999492169847004,3.999942794962062,3.999943559981634
13_11,3.9999496842307676,3.9999392103750258,3.999947448446548,3.999940892472316,3.999943559981634
13_12,3.9999498152971498,3.9999462040479443,3.999924559451335,3.9999359208312395,3.9999481514114925
13_13,2.0029568394742934,3.9998178104291355,3.0,3.0,2.000204101579947
13_14,2.9999999999999996,2.000244633990957,2.0000744073835186,2.0000643219657563,3.0
13_15,3.9999492262950933,3.0,3.9999181482125374,3.0,3.999925146135419
14_0,2.0000546849938585,2.0000658084064207,1.0001613925710973,1.4997611035951421,1.0006318461402823
14_1,3.0,2.0000668483823665,2.000062255110609,3.0,1.929364413106122
14_2,3.0000000000000004,3.0000000000000004,3.999910831162086,3.9996621803027224,3.9999153692988467
14_3,3.9999495017984867,3.999949043725228,3.0,3.9999498978666153,3.9999479286376594
14_4,2.000225082887421,3.0,3.000000000000001,3.0000000000000004,3.0000000000000004
14_5,3.999948447574919,3.999948814823254,3.9999485687805385,3.9999468611851077,3.99994848305354
14_6,4.999324565575495,3.9999483284232653,3.9999472449115894,3.999930642443831,3.999936905001196
14_7,3.9999495118594255,3.9999487875494326,3.9999494059498018,3.9999440583022907,3.9999463002933506
14_8,2.000057068671135,2.0000721174463827,2.0001455481209556,3.1802191392711814,2.3645335486775143
14_9,3.999949235013968,3.999940253683688,3.99992853791966,3.0,3.0
14_10,3.9999487250702637,3.9999266028764615,2.9999999999999996,3.9999424468878013,3.9999474889801374
14_11,3.9999356470425544,3.999948769425085,3.999948270766469,3.99993884080634,3.9999477556760143
14_12,3.9999479922730687,3.0000000000000004,3.9999403428159184,3.9999188338400935,2.9999999999999996
14_13,3.0,3.0,3.0,1.9980775975412561,3.0
14_14,3.0,2.0001431771045306,3.0000000000000004,2.0001858876732874,1.0001606600785866
14_15,2.9999999999999996,2.000198549820387,3.0,3.0,3.0000000000000004
15_0,2.001069491142184,3.0,3.9999314187030137,3.999869616788711,3.0
15_1,3.99994898782025,3.9999475962826,3.9999487357205226,3.999937769277442,3.999943714222925
15_2,3.0000000000000004,3.0000000000000004,2.999999999999999,3.9998926909000563,3.999847336864165
15_3,3.9999487073931146,3.9999469240358225,3.9999491035390116,3.999942983999921,3.999942303307645
15_4,3.999948370333015,3.9999486362712715,3.9999492501580454,3.9999407128110605,3.999941415459564
15_5,3.9999493977847576,3.9999475434000944,3.9999494146455166,3.9999319984171113,3.999943401715488
15_6,3.99994122939483,3.999947463435214,3.999945902451183,3.999934682790268,3.9999453208352698
15_7,3.9999457938907113,3.999948728801456,3.999947930056161,3.9999408726736436,3.9999470470463603
15_8,2.000051897192112,2.000055267767933,2.0000719798176942,2.0000541028585226,3.0
15_9,3.0,3.0000000000000004,2.999999999999999,3.0000000000000004,3.9999179249359953
15_10,2.000059239927903,3.000000000000001,3.0,3.0000000000000004,2.9999999999999996
15_11,2.0000535340731913,2.9999999999999996,2.9999999999999996,2.0008671162680876,2.9999999999999996
15_12,3.999944657054687,3.999941990445676,3.9999404026889507,3.99990760799129,3.9999392679819867
15_13,3.9999386075943946,3.999949256022374,3.9999478801237123,3.999949545104403,3.9999452847014
15_14,3.999949269962055,3.9999472454836913,3.999949316282426,3.9999347751074175,3.999945482637409
15_15,3.0000000000000004,3.0000000000000004,3.999823852153873,3.0,3.0
16_0,3.0,3.0,3.0000000000000004,3.000000000000001,3.0
16_1,3.9999387530050226,3.999913231109079,3.999914046057549,3.999893071460208,3.9999193491146148
16_2,3.999931408910814,3.9999449892849204,3.99993622680152,2.9160868447438393,3.9999447053892627
16_3,3.99992636066969,3.9999477312406237,3.9999495048742153,3.999943118398031,3.999948505182851
16_4,3.999948164833783,3.9999470012923357,3.0000000000000004,3.9999377137070242,3.999946665199441
16_5,3.999947935593275,3.999942417034968,3.0000000000000004,3.9999368022881256,3.9999455212034722
16_6,3.9997755004978246,3.999948571021873,3.999946694224167,3.9999361166331746,3.999947832790303
16_7,4.999898539411145,3.9999480833304664,3.999947461284361,3.999944016141264,3.9999477494122764
16_8,3.999944975845083,3.999944975857408,3.999928090303539,3.9999416309275,3.999945945541673
16_9,4.999896106333078,3.99994754421696,3.9999484946808748,3.999943597588907,3.9999463632603174
16_10,4.999550753932829,3.9999469383030903,3.999940373472158,3.99993335625665,3.9999446204616973
16_11,3.999949748337032,3.999947118673017,2.9999999999999996,3.9999497912074236,3.999940182177599
16_12,3.999949813443718,3.9999492801596865,3.9999485046462433,3.9999463465001557,3.9999485527961527
16_13,2.9999999999999996,3.999893351073136,3.999923965464166,2.6938458294772887,3.9999025110916273
16_14,3.9999490413946823,3.9999332651345925,3.9998441631965083,3.999948961780807,3.999945646511807
16_15,3.0,3.999831521875937,3.999917419172699,3.9999294008387234,3.999939557237065
17_0,2.0000579141489254,2.0000500962868415,2.00006738092724,2.000050299534068,1.0570305465150451
17_1,3.0,3.0,3.0,3.0000000000000004,3.0
17_2,3.0,3.0000000000000004,3.999757371568687,3.999898812659791,3.0
17_3,3.0,3.0000000000000004,3.0000000000000004,3.0,1.00009999600016
17_4,3.999812340947295,3.9998517101704536,3.0000000000000004,3.9999167876392647,4.651551111257923
17_5,3.000000000000001,1.9799586296121536,3.0000000000000004,3.0000000000000004,3.0
17_6,2.0000588228983025,3.0,2.0001000112463565,3.0,2.000062643683813
17_7,3.9999490084298785,3.0000000000000004,3.9999431238939853,2.4362541854404327,3.999947148538305
17_8,1.0001783082689024,2.0001095302730625,2.0001234996918336,2.000114203921797,2.0000889379604025
17_9,3.99989984802517,3.999948147883015,3.9999488296403003,2.4075350935565814,2.4835593128743354
17_10,2.00005888440394,3.000000000000001,2.0001593057087486,2.0000643287362947,2.0000936914418546
17_11,3.9998431983930494,3.99987986223204,3.9999368613334974,3.9999246350395383,3.0
17_12,3.0,3.0,3.0,1.98062002199841,1.9941915861528139
17_13,2.9999999999999996,3.0,2.000068391471471,2.00008895113571,2.000073614196351
17_14,3.0,3.0000000000000004,3.0000000000000004,1.4622082888109607,1.8306312058147765
17_15,3.999948757355874,3.9999244179222764,3.9998360222390588,3.999930584430174,3.9997754713386837
18_0,3.0,3.0,2.9999999999999996,3.0,2.000811483462521
18_1,3.9999489419815815,3.0,3.9998581719318214,3.0000000000000004,3.9999165913587356
18_2,2.000053585192274,2.0000745902432753,2.0000780980575357,2.000050268279634,1.000878065944035
18_3,2.0000554316976067,2.0000510357217003,2.0000606534235543,2.0000502029698475,2.00005005027693
18_4,2.0000554316976067,2.000059705055004,2.0000606534235543,2.000050242591883,2.000050066106238
18_5,2.0000543949398755,2.000068741367899,3.985318691389316,2.000050125669542,2.0002180824765907
18_6,3.000000000000001,3.0,3.99986738635063,3.999864980557844,3.0000000000000004
18_7,3.9999356557452557,3.9999496094378726,3.999949529089537,3.9999376048032023,3.999945459453582
18_8,2.000064765777022,1.0003346215957267,2.000127674053732,2.0000504357280615,2.0000509593203453
18_9,3.9999486624893583,3.9999491372363254,3.999946906329603,3.9999299393423047,3.999940550756689
18_10,3.999948584425823,3.9999493592178013,3.999946530383921,3.9999344015311307,3.9999443400845807
18_11,3.999948584425823,3.999949156725308,3.999946530383921,3.9999344015311307,3.999945761122499
18_12,3.999949775127168,3.9999496897077544,3.9999493496816814,3.9999463370781783,3.999948241050344
18_13,1.0016812367546768,2.0000641906705487,2.0001020714078157,2.000050183117193,2.0000506291309095
18_14,3.9999492493771323,3.999947679987214,3.999948614821778,3.999942234155138,3.9999455706470304
18_15,2.0000685791820887,2.0001114520874723,2.0000611535375854,2.0000643220197842,2.0000541019409854
19_0,3.0,2.003398441589964,2.000247520936183,3.0,3.0
19_1,3.999949391806172,3.9999480664753975,3.9999479334177046,3.9999438731861847,3.999948456586258
19_2,4.999839057669208,3.9999472783771988,3.999948780856776,3.9999438297210794,3.99994618352208
19_3,3.999948270432725,3.999931523597094,3.9999295318954755,3.999929159881782,3.9999427601626865
19_4,3.99992574760881,3.9999484196208437,3.9999465892804777,3.999944618245185,3.9999481440096782
19_5,3.000000000000001,3.9999264448577536,3.999941015552542,3.9998858074330386,3.999905881482951
19_6,3.9999410148252936,3.999947595496047,3.9999481367323106,3.9999452505340183,3.9999447641291903
19_7,3.9999483896133317,3.999948224964417,3.9999488066517355,3.9999477074249006,3.999948180645468
19_8,3.0000000000000004,3.9992118926427818,3.000000000000001,3.846704699338044,2.0005974544983816
19_9,3.999949336736914,3.9999478489177593,3.999948729999242,3.999945822379223,3.999948681317476
